"mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff","source","characteristic","parameter"
1.05379616308326,0.14538385586458,0.760587521282382,0.96297077113075,1.05682660360377,1.14560557757654,1.34836707221831,1.00512558668279,2800,"well","Deciduous","alpha_1"
1.03601888670411,0.144444971365776,0.747507035455611,0.944410754023607,1.03751505458706,1.1280305473384,1.32823682645273,1.00582876135555,2000,"well","Deciduous","alpha_2"
1.05003568233658,0.145312581473603,0.756556986340172,0.956994023419961,1.05094655653709,1.1402761484474,1.34517161989433,1.00488653083967,3000,"well","Deciduous","alpha_3"
1.06337631716682,0.1451419008545,0.772296605075936,0.970760964617887,1.06637651086038,1.15610354521378,1.35916432654356,1.00610544129823,2000,"well","Deciduous","alpha_4"
-0.0380565988834215,0.00670447193450955,-0.0515174139604169,-0.0422306444484649,-0.0381914990281486,-0.0338004490649416,-0.0244913935240329,1.00362620009892,2800,"well","Deciduous","beta"
-78.9461834074922,5.50684554104651,-87.7054131165719,-82.9260174889248,-79.5215327690611,-75.6628518408094,-66.4794762858258,1.00111261226566,3000,"well","Deciduous","mu_int"
1.05089442385926,0.147900974522662,0.760179741524921,0.958829942096979,1.05220906603243,1.14399462571908,1.35330388705805,1.0048174094125,2400,"well","Deciduous","sigma_int"
0.0360688669076538,0.0514704846923904,0.00111644525191069,0.0107297158213747,0.0229113924671338,0.0409264385652796,0.171206910512716,1.00153962005731,3000,"well","Deciduous","sigma_res"
0.0350406174947436,0.0105209609741622,0.0186249712522983,0.0278173697679262,0.0336821173100697,0.0405141107920506,0.0598670931399715,1.00051010478225,3000,"well","Deciduous","deviance"
0.159048938873421,0.167115087757651,-0.18743853161914,0.0517029153431797,0.160996288097789,0.266469491365742,0.485277370636867,1.00355548292824,740,"ppt/snow","Deciduous","alpha_1"
0.170544328365965,0.166971957045913,-0.171928097605551,0.0626698975768396,0.17145021924425,0.280611351666047,0.495170101838867,1.0035602057979,730,"ppt/snow","Deciduous","alpha_2"
0.112686302839741,0.166740230342853,-0.222934781053423,0.00471442071479467,0.113945814375653,0.218638634045604,0.449534245423796,1.00392927997916,650,"ppt/snow","Deciduous","alpha_3"
0.0964325025589703,0.167475889648981,-0.236061937440795,-0.0102922827875353,0.0957453924088178,0.203743430307283,0.4283947510432,1.00387537138068,680,"ppt/snow","Deciduous","alpha_4"
0.0254989566304832,0.00772661326106817,0.0102610106265259,0.0205899613072613,0.0254364927581736,0.0303859284943961,0.0412830174212164,1.00360154653726,730,"ppt/snow","Deciduous","beta"
-77.8475463447194,5.85358349311333,-87.2304719040355,-82.1941494243603,-78.4010492041079,-74.3210117907002,-64.6236169440568,1.00145926504266,2100,"ppt/snow","Deciduous","mu_int"
0.136478055597153,0.177313584453113,-0.21320358853667,0.022165031618099,0.137510088045641,0.245949095924184,0.492982346421188,1.00205207485139,1300,"ppt/snow","Deciduous","sigma_int"
0.0832614038834224,0.0943280147669632,0.0101124950007022,0.0368486336798767,0.0570897509318396,0.0931866216872462,0.32565823358666,1.00356934387107,3000,"ppt/snow","Deciduous","sigma_res"
0.0378093995479136,0.0131400836364677,0.0176846692854976,0.0287246960956636,0.0359821821462181,0.0445001389000594,0.0695325898423786,1.00209710822665,1300,"ppt/snow","Deciduous","deviance"
-0.307125554117204,0.0940558126673198,-0.502935409081746,-0.364875170804211,-0.302935557771065,-0.24743394459796,-0.129696300612179,1.00697171049097,530,"well","Slope","alpha_1"
-0.32455909027339,0.0939015140901146,-0.520425311603484,-0.381695784823828,-0.320302622320653,-0.265762005347093,-0.145362130814274,1.00597000469775,670,"well","Slope","alpha_2"
-0.310775179342876,0.0933000405699501,-0.507552790948869,-0.367315451430829,-0.306878526591565,-0.251699932977325,-0.134859061501673,1.00506082683195,690,"well","Slope","alpha_3"
-0.2974193152004,0.0948269685713745,-0.495963024744026,-0.353253685172685,-0.294116074276578,-0.237100322921453,-0.116663118653157,1.00672519363036,620,"well","Slope","alpha_4"
0.0459423902863405,0.00784232217917383,0.0312830929714597,0.040972498877424,0.0456049689933237,0.0507051885563983,0.0622513042892167,1.01274144900543,470,"well","Slope","beta"
-78.0659148383068,5.93143023789518,-87.527780443889,-82.3592241118063,-78.7311956234756,-74.6880659011094,-64.6293980299917,1.00169618699229,1700,"well","Slope","mu_int"
-0.309441891046187,0.0973677988841451,-0.513082694822858,-0.367206241960547,-0.306216361445408,-0.246926178741956,-0.12372701517116,1.00561828094609,520,"well","Slope","sigma_int"
0.0331172882989325,0.0457105817666732,0.00104947699722677,0.011126264185006,0.0218382397549186,0.0395449115590819,0.13838180845418,1.00148000931248,3000,"well","Slope","sigma_res"
0.0315093636674532,0.0109444855359706,0.0137504504676119,0.0242053827497965,0.0302439541356038,0.0376314701463854,0.0560025179405434,1.00102937062799,3000,"well","Slope","deviance"
0.955249203530972,0.144637961710712,0.656712888212409,0.865008360540326,0.957004747361241,1.04426421662788,1.24176879056163,1.00501193519937,450,"ppt/snow","Slope","alpha_1"
0.963997976719967,0.144463213678845,0.676177511769693,0.875673654433082,0.964641064338186,1.0548173101399,1.25503948914722,1.00440423895718,540,"ppt/snow","Slope","alpha_2"
0.915635356535175,0.144539053046022,0.625369009235933,0.823055101980936,0.91555593794574,1.00468286347521,1.21435162652182,1.00478641132544,470,"ppt/snow","Slope","alpha_3"
0.902327306223577,0.144652489519431,0.618677562430386,0.815529051848259,0.901843358234395,0.990354937873272,1.1965589747289,1.0047832922595,470,"ppt/snow","Slope","alpha_4"
-0.0213517495867701,0.011996497806711,-0.0455025388529991,-0.0287174726786357,-0.0213678596419263,-0.0141658720104467,0.0025961549461902,1.00475902196489,470,"ppt/snow","Slope","beta"
-77.6616510803918,5.82391164092296,-86.8479502448888,-81.9794551242049,-78.288243039387,-74.2742929453991,-64.6742412678583,1.00099870338358,3000,"ppt/snow","Slope","mu_int"
0.933651436864677,0.154074276329941,0.61081146609342,0.842507961393571,0.934518362527345,1.02608337830337,1.2449202958443,1.00311367085489,770,"ppt/snow","Slope","sigma_int"
0.0734302647286251,0.0812722897138465,0.00413667748334355,0.029646885528719,0.0502452855052853,0.0870323194159107,0.307015429202512,1.00139035401811,3000,"ppt/snow","Slope","sigma_res"
0.0536708283532199,0.015680809039099,0.0301600639263939,0.0426368031344891,0.051401639333853,0.0621143747521272,0.0908099888016723,1.00094966152073,3000,"ppt/snow","Slope","deviance"
0.52657727964266,0.108833260274327,0.309900829359593,0.458222666598468,0.526289310038579,0.594376867364799,0.742438056189523,1.00546440804672,1800,"well","Permafrost","alpha_1"
0.513032279698807,0.110675718777876,0.295337635202844,0.445418360521384,0.51209801460365,0.582771166625663,0.734450713587406,1.00463364648107,1700,"well","Permafrost","alpha_2"
0.523460852829251,0.109639330421713,0.299106116153523,0.45680609827767,0.523479438312386,0.589233065956221,0.745275640474357,1.0054474850319,1600,"well","Permafrost","alpha_3"
0.534925297028415,0.110527249804357,0.317090227933713,0.466895718866776,0.536238373992589,0.600912598192765,0.759858407026906,1.00487066363752,2400,"well","Permafrost","alpha_4"
-0.00902412532991514,0.00337413536354112,-0.0158303839625949,-0.0111134867292358,-0.00905303175317832,-0.00697865585573054,-0.00227182478661918,1.0058986671262,2200,"well","Permafrost","beta"
-77.3147032105681,6.1754417639457,-87.1973375776873,-81.6909402183797,-78.0057674206809,-73.7558124569732,-63.2812231965698,1.00198308172101,1300,"well","Permafrost","mu_int"
0.523688807411767,0.112749741306876,0.302594496522643,0.453896385937094,0.524079848945394,0.592315717176826,0.74515181969207,1.0047822553656,1600,"well","Permafrost","sigma_int"
0.0361959280677322,0.046115563760966,0.000899387165113429,0.0102228038438009,0.0228701304144683,0.0439853725576248,0.159012424220255,1.00127000670673,2600,"well","Permafrost","sigma_res"
0.0566117717219313,0.0163291446439148,0.0325939235133577,0.0451468505664887,0.0538898704143131,0.0654771239490777,0.094980852956391,1.00143191735217,2100,"well","Permafrost","deviance"
0.738823044279373,0.122188006639222,0.494767202966722,0.663260708731296,0.742763368614709,0.81751357314092,0.970895408961467,1.00083588071643,3000,"ppt/snow","Permafrost","alpha_1"
0.746849008311652,0.120786883175099,0.502907993597774,0.674627431788796,0.749249946351012,0.826398358091967,0.974982035812827,1.00167909257775,3000,"ppt/snow","Permafrost","alpha_2"
0.703712828026615,0.121290460551258,0.457084071517969,0.629702349766814,0.705874390263964,0.781022935234893,0.943876693611316,1.00200910036207,3000,"ppt/snow","Permafrost","alpha_3"
0.691007057388566,0.12292463399395,0.43984801406596,0.614212962469945,0.693728630737153,0.76817634383419,0.927959844424327,1.00415743080136,3000,"ppt/snow","Permafrost","alpha_4"
-0.00126739221650022,0.00370312994125406,-0.00836798971938018,-0.00367449603934041,-0.00133845236349328,0.000988109697571803,0.00620061062126005,1.00096313858531,3000,"ppt/snow","Permafrost","beta"
-77.4509970551697,5.96662686375561,-86.8882222269158,-81.7144688743199,-78.209838098888,-73.9323482747673,-63.8063053690216,1.00170334780696,1700,"ppt/snow","Permafrost","mu_int"
0.72047947017469,0.130241399589196,0.457261415764546,0.643181525117892,0.72294329895104,0.802725098756033,0.9744926487521,1.00318076148818,3000,"ppt/snow","Permafrost","sigma_int"
0.0739945773312771,0.0971971971244901,0.0028632878849488,0.0270683466138003,0.049522098046578,0.0819444247305438,0.309920732111404,1.00245962859105,1100,"ppt/snow","Permafrost","sigma_res"
0.0634984844341472,0.0179939443561506,0.0367771918685922,0.0507882508465476,0.0608776927435321,0.0731026958803112,0.105449347114729,1.00056891629037,3000,"ppt/snow","Permafrost","deviance"
0.206813795311118,0.0611962063073508,0.0817788134624458,0.167585802180374,0.206469087065589,0.245515842023806,0.325172180119945,1.00150750274293,3000,"well","Size","alpha_1"
0.194517717578186,0.0624078398668751,0.0698933511838849,0.15494668940598,0.193714756683017,0.23246362562986,0.321358453438694,1.00120994382893,3000,"well","Size","alpha_2"
0.205806066512384,0.0612633678362233,0.0842924854275016,0.167495987172862,0.205363987660481,0.245027455086993,0.330505736331971,1.00237486385107,1100,"well","Size","alpha_3"
0.215442470957961,0.0627586981881974,0.0907223827509016,0.174616449833787,0.215299658100768,0.255743971407926,0.345049177088809,1.00277815301141,2900,"well","Size","alpha_4"
0.000382630139698586,0.000631392489884836,-0.000866254829670192,-1.15097098142341e-05,0.00038039387620201,0.000774923317769698,0.00164476481632682,1.00234734108324,2200,"well","Size","beta"
-78.4154576760859,5.57486502853456,-87.4826408500911,-82.5225112675789,-79.0145807464735,-75.0970980309633,-65.5390168928575,1.00098424185726,3000,"well","Size","mu_int"
0.207243434720614,0.0835764930330558,0.0701168043185653,0.165374791763105,0.205340420206866,0.24804172649397,0.351726302248285,1.0697375574881,3000,"well","Size","sigma_int"
0.0583294497083652,0.138204375494505,0.0015649399613794,0.0122711347019972,0.026591977057262,0.0543355498724102,0.322963365696046,1.01721997137567,360,"well","Size","sigma_res"
0.0776204604676314,0.0193731052083384,0.0496930106092164,0.0636443666054644,0.0743081543935955,0.0883992298630309,0.123874954028619,1.0017496176562,1600,"well","Size","deviance"
0.805979001373233,0.0343094143951045,0.737898423621318,0.784650674334094,0.805540148098826,0.827659338686488,0.877392186484373,1.00168884348629,2000,"ppt/snow","Size","alpha_1"
0.816911527654117,0.0344170343877273,0.746062668768484,0.795689204926778,0.817162604665599,0.838057519737737,0.886380991296705,1.00086841167985,3000,"ppt/snow","Size","alpha_2"
0.759471916223682,0.0358737786292402,0.692891695792617,0.736332816478371,0.758208805774454,0.781204006984879,0.835334387658847,1.00056197174649,3000,"ppt/snow","Size","alpha_3"
0.74235645152754,0.0364178764465023,0.67619073820457,0.718469457137527,0.740050515793149,0.763681815174683,0.825140266463743,1.00194644732935,1400,"ppt/snow","Size","alpha_4"
-0.00116820073222606,0.000335306996023473,-0.00189805470503069,-0.00137176712583283,-0.00115269801205363,-0.000953729210856367,-0.00051618511731388,1.00095034636362,3000,"ppt/snow","Size","beta"
-77.1650998576362,6.14609662944547,-86.604813334342,-81.5991660296951,-78.014741857217,-73.4847310443881,-62.5308170578701,1.00165819065532,1700,"ppt/snow","Size","mu_int"
0.779657358655241,0.102446603136473,0.652172416722709,0.751276333849914,0.781274435459497,0.811648016003507,0.907798732014786,1.10516912463769,3000,"ppt/snow","Size","sigma_int"
0.109426982214052,0.243952510948376,0.011608430448344,0.0367161488500733,0.0578216204888266,0.0951750479829103,0.505711015319367,1.01154359986045,850,"ppt/snow","Size","sigma_res"
0.0353992409765044,0.0130372816390033,0.0144033935657554,0.0263707311662204,0.0340834803097697,0.0424205093274219,0.0662092871076489,1.00340960549515,1000,"ppt/snow","Size","deviance"
